source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,iid,record_type,member_level,url,nid,location,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University College Cork,-,315,20.6,335,77.0,69,36.8,199,19.2,299,29.4,346,i-51393662,master_account,0,/world-university-rankings/university-college-cork,775,Ireland,University College Cork ucc,"History, Philosophy & Theology,Archaeology,Chemistry,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry,Biological Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Geography,Psychology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Education,Other Health,Mechanical & Aerospace Engineering,Sport Science,Civil Engineering,Art, Performing Arts & Design,Sociology,Business & Management,Physics & Astronomy,General Engineering,Law,Economics & Econometrics,Architecture,Agriculture & Forestry",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,"University of Maryland, Baltimore County",-,349,17.6,368,18.6,384,29.9,292,14.5,358,52.8,216,i-79454013,public,0,/world-university-rankings/university-maryland-baltimore-county,791,United States,"University of Maryland, Baltimore County","Agriculture & Forestry,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Education,History, Philosophy & Theology,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Geography,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Chemical Engineering,Psychology,Other Health,Communication & Media Studies,Computer Science,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,TU Wien,-,391,26.3,277,82.5,48,35.2,221,14.1,364,24.3,367,i-23754462,master_account,0,/world-university-rankings/tu-wien,810,Austria,TU Wien,"General Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Computer Science,Mathematics & Statistics,Architecture,Chemistry,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Eastern Finland,-,328,23.2,314,33.5,281,30.2,289,16.1,342,51.1,227,i-29597692,master_account,0,/world-university-rankings/university-eastern-finland,776,Finland,University of Eastern Finland,"Geography,Politics & International Studies (incl Development Studies),Physics & Astronomy,Computer Science,Medicine & Dentistry,Education,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,General Engineering,Agriculture & Forestry,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Other Health,History, Philosophy & Theology,Business & Management,Law,Psychology,Accounting & Finance,Sociology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Modena and Reggio Emilia,-,354,14.5,391,26.8,326,27.9,321,15.7,349,50.8,231,i-85531701,master_account,0,/world-university-rankings/university-modena-and-reggio-emilia,792,Italy,University of Modena and Reggio Emilia,"Accounting & Finance,Computer Science,Agriculture & Forestry,Medicine & Dentistry,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,Biological Sciences,Chemistry,Physics & Astronomy,History, Philosophy & Theology,Law,Economics & Econometrics,General Engineering,Sociology,Sport Science,Other Health,Communication & Media Studies,Civil Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Education,Geography,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Vrije Universiteit Brussel,-,393,23.4,312,49.4,200,66.2,69,21.1,282,36.7,313,i-53094032,master_account,0,/world-university-rankings/vrije-universiteit-brussel,811,Belgium,Vrije Universiteit Brussel,"Architecture,Politics & International Studies (incl Development Studies),Business & Management,Computer Science,History, Philosophy & Theology,Chemistry,Electrical & Electronic Engineering,Education,Other Health,Chemical Engineering,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Geography,Biological Sciences,Sport Science,Sociology,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Medicine & Dentistry,Mechanical & Aerospace Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Psychology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Ferrara,-,330,15.8,384,37.1,263,34.3,235,14.1,363,59.3,177,i-00688231,master_account,0,/world-university-rankings/university-ferrara,777,Italy,University of Ferrara,"Agriculture & Forestry,Business & Management,Medicine & Dentistry,Physics & Astronomy,Civil Engineering,Education,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Economics & Econometrics,Architecture,Sport Science,Archaeology,Mathematics & Statistics,Mechanical & Aerospace Engineering,Law,Other Health,Chemistry,Computer Science,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Oklahoma,-,357,33.8,198,20.7,374,32.3,262,16.1,343,31.6,336,i-11900483,public,0,/world-university-rankings/university-oklahoma,794,United States,University of Oklahoma,"General Engineering,Physics & Astronomy,Business & Management,Archaeology,Chemical Engineering,Sociology,Architecture,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Mathematics & Statistics,Psychology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Computer Science,Sport Science,Education,Other Health,Biological Sciences,Law,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Geography",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Warsaw,-,384,21.6,325,35.8,271,-,399,15.7,350,44.3,266,i-81071561,master_account,0,/world-university-rankings/university-warsaw,813,Poland,University of Warsaw,"Accounting & Finance,Law,Computer Science,Geography,Chemistry,Medicine & Dentistry,Languages, Literature & Linguistics,Mathematics & Statistics,History, Philosophy & Theology,Archaeology,Sociology,Biological Sciences,Art, Performing Arts & Design,Psychology,Business & Management,Education,Physics & Astronomy,Economics & Econometrics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Aalborg University,-,201,19.0,350,75.3,78,36.4,203,20.0,290,27.1,355,i-04108372,master_account,1,/world-university-rankings/aalborg-university,766,Denmark,Aalborg University,"Agriculture & Forestry,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Civil Engineering,Politics & International Studies (incl Development Studies),Other Health,Sport Science,Education,Medicine & Dentistry,Chemical Engineering,Sociology,Art, Performing Arts & Design,Biological Sciences,Law,General Engineering,Physics & Astronomy,Business & Management,Architecture,Mechanical & Aerospace Engineering,Communication & Media Studies,Computer Science,Mathematics & Statistics,Psychology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,George Mason University,-,231,29.3,237,23.8,351,25.1,359,17.7,322,42.6,280,i-27260358,public,0,/world-university-rankings/george-mason-university,778,United States,George Mason University,"Mathematics & Statistics,Psychology,Geography,Sport Science,Computer Science,Mechanical & Aerospace Engineering,Physics & Astronomy,Law,History, Philosophy & Theology,Other Health,Veterinary Science,Accounting & Finance,Agriculture & Forestry,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Civil Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Medicine & Dentistry,Chemistry,Education,Biological Sciences,Sociology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Business & Management,Politics & International Studies (incl Development Studies),Archaeology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Pisa,-,361,18.3,357,26.2,333,35.3,220,18.5,313,50.8,232,i-84278534,master_account,0,/world-university-rankings/university-pisa,795,Italy,University of Pisa,"Art, Performing Arts & Design,Civil Engineering,Sport Science,Law,Languages, Literature & Linguistics,Chemical Engineering,Economics & Econometrics,General Engineering,Veterinary Science,Mathematics & Statistics,Electrical & Electronic Engineering,Physics & Astronomy,Psychology,Other Health,Chemistry,Business & Management,Education,Archaeology,Communication & Media Studies,Computer Science,Accounting & Finance,History, Philosophy & Theology,Sociology,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Agriculture & Forestry,Medicine & Dentistry",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Washington State University,-,395,28.8,249,31.0,296,34.3,237,24.5,245,33.5,332,i-18966292,public,0,/world-university-rankings/washington-state-university,814,United States,Washington State University,"Archaeology,Computer Science,Chemistry,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Other Health,Chemical Engineering,Communication & Media Studies,General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Agriculture & Forestry,Sociology,Architecture,Veterinary Science,Psychology,Medicine & Dentistry,Biological Sciences,Geography,Sport Science,Education",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,National Taiwan University of Science and Technology (Taiwan Tech),-,271,24.3,304,15.6,395,42.9,141,37.0,152,19.4,385,i-84697782,master_account,0,/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech,793,Taiwan,National Taiwan University of Science and Technology (Taiwan Tech),"Accounting & Finance,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Civil Engineering,Languages, Literature & Linguistics,Chemical Engineering,Computer Science,General Engineering,Education,Architecture,Business & Management",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Hertfordshire,-,337,12.2,400,76.5,71,27.1,334,7.7,402,55.5,203,i-38054073,master_account,0,/world-university-rankings/university-hertfordshire,779,United Kingdom,University of Hertfordshire,"Communication & Media Studies,Electrical & Electronic Engineering,General Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Biological Sciences,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Business & Management,Psychology,Other Health,Sport Science,Law,Sociology,Veterinary Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Education,Computer Science,Geography,Mechanical & Aerospace Engineering,Architecture",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Plymouth,-,280,12.9,397,49.0,204,25.8,350,13.7,372,58.1,181,i-23101933,master_account,0,/world-university-rankings/university-plymouth,796,United Kingdom,University of Plymouth,"Computer Science,Education,Art, Performing Arts & Design,Civil Engineering,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Chemistry,Business & Management,Mathematics & Statistics,Communication & Media Studies,Economics & Econometrics,Other Health,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Law,Architecture,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Zhejiang University,-,402,38.8,157,13.9,400,84.4,40,27.2,228,23.0,374,i-45799183,master_account,0,/world-university-rankings/zhejiang-university,815,China,Zhejiang University ZJU Zhejiang University China research,"Chemical Engineering,Business & Management,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Law,Architecture,Geography,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Agriculture & Forestry,History, Philosophy & Theology,Civil Engineering,Psychology,Sport Science,Electrical & Electronic Engineering,Mathematics & Statistics,Chemistry,Education,Sociology,General Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Veterinary Science,Medicine & Dentistry,Accounting & Finance,Archaeology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Sungkyunkwan University (SKKU),-,298,31.4,218,26.6,328,99.4,17,32.1,190,23.9,369,i-25081233,master_account,11,/world-university-rankings/sungkyunkwan-university-skku,805,South Korea,Sungkyunkwan University (SKKU),"Medicine & Dentistry,Communication & Media Studies,Electrical & Electronic Engineering,Psychology,Sociology,Architecture,Agriculture & Forestry,Sport Science,Law,General Engineering,Chemistry,History, Philosophy & Theology,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Languages, Literature & Linguistics,Civil Engineering,Geography,Archaeology,Biological Sciences,Mathematics & Statistics,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Other Health,Veterinary Science,Education,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Houston,-,338,36.5,176,27.7,317,31.2,276,23.6,255,23.6,371,i-22783831,public,0,/world-university-rankings/university-houston,780,United States,University of Houston,"Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Sociology,Medicine & Dentistry,Mathematics & Statistics,Psychology,Computer Science,Chemistry,Accounting & Finance,Architecture,Sport Science,Education,General Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,Geography,History, Philosophy & Theology,Biological Sciences,Law,Other Health,Physics & Astronomy,Business & Management",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Politecnico di Milano,-,282,24.1,307,33.6,280,69.8,61,17.6,324,33.9,331,i-64875949,master_account,11,/world-university-rankings/politecnico-di-milano,797,Italy,Politecnico di Milano,"Civil Engineering,Computer Science,Architecture,Chemical Engineering,Mechanical & Aerospace Engineering,Business & Management,Electrical & Electronic Engineering,Art, Performing Arts & Design,General Engineering",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Waikato,-,383,13.3,395,87.0,31,24.5,364,13.9,367,47.8,249,i-22862122,master_account,0,/world-university-rankings/university-waikato,812,New Zealand,University of Waikato UoW,"Other Health,Mathematics & Statistics,Psychology,History, Philosophy & Theology,Sport Science,Law,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Biological Sciences,Geography,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics,Languages, Literature & Linguistics,Agriculture & Forestry,Education,General Engineering,Chemistry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Chemical Engineering,Sociology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Hull,-,339,14.5,390,66.2,122,28.1,316,16.7,333,40.2,290,i-22394063,master_account,11,/world-university-rankings/university-hull,781,United Kingdom,University of Hull,"Art, Performing Arts & Design,Chemistry,Geography,Archaeology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Sociology,Civil Engineering,Accounting & Finance,Medicine & Dentistry,Chemical Engineering,Education,Other Health,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mathematics & Statistics,Psychology,History, Philosophy & Theology,Sport Science,Business & Management,Computer Science,Biological Sciences,Law,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Porto,-,362,17.7,366,42.0,239,33.7,241,13.0,373,43.9,269,i-79608902,master_account,0,/world-university-rankings/university-porto,798,Portugal,University of Porto,"Computer Science,Sport Science,Accounting & Finance,Other Health,Mathematics & Statistics,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Architecture,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),Psychology,Law,Sociology,Chemical Engineering,Civil Engineering,Economics & Econometrics,General Engineering,Archaeology,Mechanical & Aerospace Engineering,Medicine & Dentistry,Veterinary Science,Languages, Literature & Linguistics,Agriculture & Forestry,Education",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Indian Institute of Technology Bombay,-,240,43.8,122,14.3,398,24.2,367,15.7,348,38.8,300,i-11384463,master_account,0,/world-university-rankings/indian-institute-technology-bombay,782,India,Indian Institute of Technology Bombay,"Mechanical & Aerospace Engineering,Education,Electrical & Electronic Engineering,Geography,Civil Engineering,General Engineering,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Communication & Media Studies,Chemical Engineering,Business & Management,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Charles University,-,220,32.3,211,51.4,191,24.5,363,24.6,244,31.0,339,i-85906882,master_account,0,/world-university-rankings/charles-university,799,Czechia,Charles University,"Sport Science,Sociology,Medicine & Dentistry,Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Psychology,Business & Management,Physics & Astronomy,Accounting & Finance,Education,Languages, Literature & Linguistics,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Archaeology,Geography",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Aalto University,-,202,26.2,278,49.0,203,61.9,82,22.2,265,37.5,306,i-87151042,master_account,0,/world-university-rankings/aalto-university,767,Finland,Aalto University,"Physics & Astronomy,Business & Management,Mathematics & Statistics,Civil Engineering,Economics & Econometrics,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Architecture,Psychology,Chemical Engineering,General Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Education",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Jagiellonian University,-,242,25.1,291,39.5,251,25.8,349,16.0,344,43.1,274,i-93008242,master_account,0,/world-university-rankings/jagiellonian-university,783,Poland,Jagiellonian University,"Economics & Econometrics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Biological Sciences,Archaeology,Geography,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Education,Communication & Media Studies,Physics & Astronomy,Other Health,Law,Accounting & Finance,Chemistry,Politics & International Studies (incl Development Studies),Sociology,Languages, Literature & Linguistics,Mathematics & Statistics,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Sapienza University of Rome,-,290,29.6,234,32.4,289,32.8,251,27.2,227,29.2,347,i-39468396,master_account,0,/world-university-rankings/sapienza-university-rome,800,Italy,Sapienza University of Rome,"Art, Performing Arts & Design,Law,Computer Science,Other Health,Civil Engineering,Mathematics & Statistics,Economics & Econometrics,Chemistry,Architecture,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Accounting & Finance,Medicine & Dentistry,Geography,Geology, Environmental, Earth & Marine Sciences,Psychology,Mechanical & Aerospace Engineering,Communication & Media Studies,General Engineering,Business & Management,Biological Sciences,History, Philosophy & Theology,Archaeology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Electrical & Electronic Engineering,Education",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Alexandria University,-,204,15.2,389,31.6,292,34.5,232,7.8,401,61.4,170,i-29260373,master_account,0,/world-university-rankings/alexandria-university,768,Egypt,Alexandria University,"Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Computer Science,Geography,Languages, Literature & Linguistics,Chemical Engineering,Law,Mathematics & Statistics,Archaeology,Physics & Astronomy,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Veterinary Science,History, Philosophy & Theology,Architecture,Electrical & Electronic Engineering,Other Health,Communication & Media Studies,Economics & Econometrics,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Education,Psychology,Sport Science,Chemistry,Agriculture & Forestry",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Keele University,-,245,18.0,361,62.6,141,28.1,315,18.1,315,39.8,293,i-54705553,master_account,0,/world-university-rankings/keele-university,784,United Kingdom,Keele University,"Psychology,Education,Mathematics & Statistics,Accounting & Finance,Veterinary Science,Physics & Astronomy,Computer Science,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Chemistry,Communication & Media Studies,Business & Management,General Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health,Law,Sport Science,Languages, Literature & Linguistics,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Shanghai Jiao Tong University,-,291,39.4,151,20.5,376,85.2,38,29.7,209,19.1,389,i-49455431,master_account,0,/world-university-rankings/shanghai-jiao-tong-university,801,China,Shanghai Jiao Tong University SJTU,"Geology, Environmental, Earth & Marine Sciences,General Engineering,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Biological Sciences,Communication & Media Studies,Chemical Engineering,Veterinary Science,Business & Management,Architecture,Psychology,Law,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Education,Agriculture & Forestry,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Civil Engineering,Computer Science,Other Health,Physics & Astronomy,History, Philosophy & Theology,Chemistry",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Aveiro,-,318,17.0,377,48.4,209,34.7,229,15.9,346,40.9,289,i-97420961,master_account,0,/world-university-rankings/university-aveiro,769,Portugal,University of Aveiro,"Economics & Econometrics,Psychology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,Communication & Media Studies,Business & Management,Other Health,Education,Electrical & Electronic Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Mechanical & Aerospace Engineering,Chemistry,General Engineering,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Computer Science,Art, Performing Arts & Design,Sociology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Keio University,-,246,32.3,212,18.3,385,40.0,174,21.9,271,26.1,359,i-25126621,master_account,0,/world-university-rankings/keio-university,785,Japan,Keio University,"Sport Science,Education,Archaeology,Biological Sciences,Geography,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Law,Other Health,Physics & Astronomy,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Chemistry,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Architecture,Chemical Engineering,Sociology",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Sharif University of Technology,-,292,28.5,251,12.7,402,93.1,31,29.7,210,19.3,387,i-58236014,master_account,0,/world-university-rankings/sharif-university-technology,802,Iran,Sharif University of Technology,"Mathematics & Statistics,Languages, Literature & Linguistics,History, Philosophy & Theology,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Physics & Astronomy,Computer Science,General Engineering,Chemical Engineering",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Bar-Ilan University,-,210,27.9,258,47.0,218,28.5,312,32.2,188,15.7,393,i-59668173,master_account,0,/world-university-rankings/bar-ilan-university,770,Israel,Bar-Ilan University,"Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Agriculture & Forestry,Chemical Engineering,Architecture,Biological Sciences,Archaeology,Sociology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,General Engineering,Sport Science,Business & Management,Accounting & Finance,Chemistry,Law,Computer Science,Other Health,Medicine & Dentistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),Economics & Econometrics,Veterinary Science,Mathematics & Statistics,Civil Engineering,Geography",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,Kent State University,-,247,15.9,383,26.9,324,24.6,362,13.9,366,58.3,179,i-90983582,public,0,/world-university-rankings/kent-state-university,786,United States,Kent State University,"Geography,Medicine & Dentistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Other Health,Sport Science,Education,Psychology,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,General Engineering,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Chemistry,Physics & Astronomy,Economics & Econometrics,Sociology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Veterinary Science,Communication & Media Studies",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of South Florida (Tampa),-,366,22.1,322,15.0,396,94.4,29,30.1,206,36.6,315,i-47513011,public,0,/world-university-rankings/university-south-florida-tampa,803,United States,University of South Florida (Tampa),"Sociology,Archaeology,Mathematics & Statistics,Biological Sciences,Psychology,Politics & International Studies (incl Development Studies),Veterinary Science,Electrical & Electronic Engineering,General Engineering,Medicine & Dentistry,Geography,Civil Engineering,Education,Architecture,Agriculture & Forestry,History, Philosophy & Theology,Sport Science,Economics & Econometrics,Computer Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Business & Management,Physics & Astronomy,Chemical Engineering,Other Health,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,University of Surrey,-,371,32.6,208,81.5,53,46.9,123,25.2,241,12.4,396,i-50574941,master_account,0,/world-university-rankings/university-surrey,806,United Kingdom,University of Surrey,"Accounting & Finance,Veterinary Science,Computer Science,Communication & Media Studies,Medicine & Dentistry,Agriculture & Forestry,Economics & Econometrics,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Other Health,Law,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sport Science,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Business & Management,Mathematics & Statistics,Sociology,Civil Engineering",False,False,False
times,2026-07-19T10:13:56+00:00,overall,2012,301,301-350,SUNY Binghamton University,-,213,18.7,353,30.8,297,29.5,297,20.3,285,46.2,257,i-91581071,public,0,/world-university-rankings/suny-binghamton-university,771,United States,SUNY Binghamton University,"Geography,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Accounting & Finance,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Archaeology,Chemistry,Biological Sciences,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Other Health,Education,General Engineering,Politics & International Studies (incl Development Studies),Computer Science",False,False,False
