source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,iid,record_type,member_level,url,nid,location,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,University of Waterloo,-,383,30.9,252,63.1,142,41.7,210,40.4,127,47.0,361,i-02339161,master_account,0,/world-university-rankings/university-waterloo,689,Canada,University of Waterloo,"Communication & Media Studies,Computer Science,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Archaeology,Civil Engineering,Geography,Economics & Econometrics,Chemical Engineering,Psychology,Architecture,Physics & Astronomy,General Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Biological Sciences,Business & Management,Other Health,Chemistry,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,University of Münster,-,343,30.6,255,48.2,252,38.2,252,18.1,351,73.0,170,i-02515154,master_account,0,/world-university-rankings/university-munster,756,Germany,University of Münster,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Communication & Media Studies,Sport Science,Law,Art, Performing Arts & Design,Physics & Astronomy,Accounting & Finance,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Computer Science,Sociology,Biological Sciences,Psychology,Languages, Literature & Linguistics,Chemistry,Business & Management,Other Health,Geography,Mathematics & Statistics,Education",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,University of Newcastle,-,348,26.5,315,70.6,100,75.6,62,29.9,224,57.5,290,i-35453247,master_account,0,/world-university-rankings/university-newcastle,757,Australia,University of Newcastle Australia Newcastle,"Law,Psychology,Communication & Media Studies,Mathematics & Statistics,Biological Sciences,Civil Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Accounting & Finance,Other Health,Mechanical & Aerospace Engineering,Computer Science,Medicine & Dentistry,Architecture,Chemistry,Physics & Astronomy,Politics & International Studies (incl Development Studies),General Engineering,Sociology,Geography,Chemical Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,Education,History, Philosophy & Theology,Agriculture & Forestry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,"University of the Andes, Colombia",-,371,17.3,393,54.6,206,36.5,265,12.1,390,89.8,49,i-00861042,master_account,0,/world-university-rankings/university-andes-colombia,896,Colombia,"University of the Andes, Colombia","Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemistry,Accounting & Finance,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Architecture,Civil Engineering,Geography,Mathematics & Statistics,Education,Biological Sciences,Psychology,General Engineering,Communication & Media Studies,Chemical Engineering,Law,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,Queen’s University,-,271,37.3,170,55.4,197,59.0,103,33.4,189,48.2,353,i-38060122,master_account,11,/world-university-rankings/queens-university,639,Canada,Queen’s University Canadian University Research Student Experience,"Mechanical & Aerospace Engineering,Sport Science,Electrical & Electronic Engineering,Accounting & Finance,Education,Geography,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemical Engineering,Business & Management,Psychology,Other Health,Civil Engineering,Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Economics & Econometrics,Law,Art, Performing Arts & Design,Biological Sciences,Sociology,Languages, Literature & Linguistics,General Engineering,Computer Science,Communication & Media Studies,Agriculture & Forestry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,University of the Witwatersrand,-,372,22.3,355,66.3,124,94.8,29,21.7,321,67.3,214,i-83835191,master_account,0,/world-university-rankings/university-witwatersrand,739,South Africa,University of the Witwatersrand Wits,"Education,Physics & Astronomy,Other Health,Psychology,Chemical Engineering,Civil Engineering,Electrical & Electronic Engineering,General Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Medicine & Dentistry,Sociology,Computer Science,Economics & Econometrics,Chemistry,Mathematics & Statistics,Sport Science,Biological Sciences,Archaeology,Law,Accounting & Finance,Architecture,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geography,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies)",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,University of Trento,-,373,26.8,310,57.3,181,46.0,170,20.3,333,70.3,189,i-88595292,master_account,0,/world-university-rankings/university-trento,763,Italy,University of Trento,"Archaeology,Sport Science,Mathematics & Statistics,Business & Management,Physics & Astronomy,Chemical Engineering,Law,Economics & Econometrics,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Architecture,Computer Science,Sociology,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Psychology,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Medicine & Dentistry,Art, Performing Arts & Design",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,251,251-275,National Tsing Hua University,-,260,39.4,148,24.8,387,49.4,149,40.3,128,49.1,349,i-86657261,master_account,11,/world-university-rankings/national-tsing-hua-university,680,Taiwan,National Tsing Hua University,"Civil Engineering,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,Chemical Engineering,Sociology,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,History, Philosophy & Theology,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Other Health,Economics & Econometrics,Archaeology,Law,Sport Science,Mathematics & Statistics,General Engineering,Communication & Media Studies,Biological Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of South Carolina-Columbia,-,362,34.5,202,37.3,320,31.8,334,27.5,257,55.1,310,i-43280749,public,0,/world-university-rankings/university-south-carolina-columbia,683,United States,University of South Carolina-Columbia,"General Engineering,Chemistry,Geography,Medicine & Dentistry,Business & Management,Education,Physics & Astronomy,Biological Sciences,Accounting & Finance,Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Law,Languages, Literature & Linguistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Sociology,Computer Science,Other Health,Geology, Environmental, Earth & Marine Sciences,Psychology,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Plymouth,-,267,18.4,389,51.3,227,28.8,373,18.1,349,80.5,101,i-23101933,master_account,0,/world-university-rankings/university-plymouth,796,United Kingdom,University of Plymouth,"Computer Science,Education,Art, Performing Arts & Design,Civil Engineering,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Psychology,History, Philosophy & Theology,Chemistry,Business & Management,Mathematics & Statistics,Communication & Media Studies,Economics & Econometrics,Other Health,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Law,Architecture,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Milan,-,339,25.3,330,37.4,318,40.1,224,22.9,303,66.9,218,i-42160611,master_account,0,/world-university-rankings/university-milan,704,Italy,University of Milan,"Medicine & Dentistry,Psychology,Agriculture & Forestry,Physics & Astronomy,Art, Performing Arts & Design,Geography,Computer Science,Archaeology,Chemical Engineering,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Sociology,Accounting & Finance,History, Philosophy & Theology,Other Health,Mathematics & Statistics,Chemistry,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Law,Sport Science,Languages, Literature & Linguistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Indian Institute of Science,-,236,32.6,217,18.2,400,37.9,254,39.5,135,51.6,329,i-40752461,master_account,0,/world-university-rankings/indian-institute-science,926,India,Indian Institute of Science,"Electrical & Electronic Engineering,Chemistry,Biological Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Computer Science,Chemical Engineering,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University College Cork,-,298,26.7,314,70.8,99,45.9,171,22.2,314,56.9,296,i-51393662,master_account,0,/world-university-rankings/university-college-cork,775,Ireland,University College Cork ucc,"History, Philosophy & Theology,Archaeology,Chemistry,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry,Biological Sciences,Accounting & Finance,Politics & International Studies (incl Development Studies),Geography,Psychology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Education,Other Health,Mechanical & Aerospace Engineering,Sport Science,Civil Engineering,Art, Performing Arts & Design,Sociology,Business & Management,Physics & Astronomy,General Engineering,Law,Economics & Econometrics,Architecture,Agriculture & Forestry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,National Chiao Tung University,-,257,35.0,195,30.7,359,98.2,25,40.7,124,40.4,386,i-43216363,master_account,0,/world-university-rankings/national-chiao-tung-university,707,Taiwan,National Chiao Tung University,"Mechanical & Aerospace Engineering,Architecture,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Education,Law,Chemistry,Civil Engineering,Art, Performing Arts & Design,Mathematics & Statistics,General Engineering,Computer Science,Business & Management,Electrical & Electronic Engineering,Accounting & Finance,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Shanghai Jiao Tong University,-,278,37.9,163,23.9,389,88.4,39,37.9,145,38.9,392,i-49455431,master_account,0,/world-university-rankings/shanghai-jiao-tong-university,801,China,Shanghai Jiao Tong University SJTU,"Geology, Environmental, Earth & Marine Sciences,General Engineering,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Biological Sciences,Communication & Media Studies,Chemical Engineering,Veterinary Science,Business & Management,Architecture,Psychology,Law,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Education,Agriculture & Forestry,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Civil Engineering,Computer Science,Other Health,Physics & Astronomy,History, Philosophy & Theology,Chemistry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of South Australia,-,361,25.7,325,80.8,56,83.9,50,24.0,291,52.7,322,i-71919185,master_account,0,/world-university-rankings/university-south-australia,855,Australia,University of South Australia,"History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Computer Science,Business & Management,Languages, Literature & Linguistics,Sport Science,General Engineering,Civil Engineering,Law,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Art, Performing Arts & Design,Architecture,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Norwegian University of Science and Technology,-,263,33.5,211,54.7,203,45.0,173,29.6,226,49.6,346,i-19002601,master_account,0,/world-university-rankings/norwegian-university-science-and-technology,729,Norway,Norwegian University of Science and Technology,"History, Philosophy & Theology,Chemical Engineering,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Archaeology,Sport Science,Economics & Econometrics,Computer Science,Chemistry,Medicine & Dentistry,Mathematics & Statistics,Architecture,Biological Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Education,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Communication & Media Studies,Geography,Civil Engineering,Sociology,Psychology,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Fribourg,-,319,29.2,276,84.4,38,48.2,153,19.7,339,58.6,279,i-63366931,master_account,0,/world-university-rankings/university-fribourg,887,Switzerland,University of Fribourg,"Geography,Computer Science,Biological Sciences,Archaeology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Law,Communication & Media Studies,Medicine & Dentistry,Accounting & Finance,Mathematics & Statistics,Chemistry,Education,Sociology,Other Health,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sport Science,Business & Management,Economics & Econometrics,History, Philosophy & Theology,Psychology",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Panjab University,-,266,23.7,348,29.2,368,28.3,380,10.5,395,84.4,75,i-37884691,master_account,0,/world-university-rankings/panjab-university,960,India,Panjab University,"Archaeology,Electrical & Electronic Engineering,Economics & Econometrics,Other Health,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Computer Science,Education,Accounting & Finance,Chemistry,Languages, Literature & Linguistics,Psychology,Physics & Astronomy,Communication & Media Studies,Business & Management,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Mathematics & Statistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sport Science,Sociology,Biological Sciences,Medicine & Dentistry,Geography,General Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,LUT University,-,245,25.2,332,59.1,174,73.8,64,25.5,271,59.9,268,i-14911573,master_account,0,/world-university-rankings/lut-university,1026,Finland,LUT University,"Chemical Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry,Computer Science,Accounting & Finance,General Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Macau,-,335,17.1,394,73.3,88,33.6,307,20.3,332,68.1,205,i-13438763,master_account,11,/world-university-rankings/university-macau,1027,Macao,University of Macau,"General Engineering,Communication & Media Studies,Civil Engineering,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Biological Sciences,Education,Computer Science,Economics & Econometrics,Sport Science,Law,Electrical & Electronic Engineering,Sociology,History, Philosophy & Theology,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Chemistry,Psychology,Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Other Health,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Nebraska-Lincoln,-,346,31.0,249,47.8,258,35.0,281,24.4,287,57.5,289,i-67477822,public,0,/world-university-rankings/university-nebraska-lincoln,962,United States,University of Nebraska-Lincoln,"Psychology,Archaeology,Communication & Media Studies,Mathematics & Statistics,Business & Management,Languages, Literature & Linguistics,Biological Sciences,Civil Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Other Health,Veterinary Science,Chemistry,Law,Architecture,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,History, Philosophy & Theology,Medicine & Dentistry,Chemical Engineering,Sport Science,Physics & Astronomy,Education,Accounting & Finance",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Cincinnati – Uptown,-,308,32.0,230,26.0,383,35.6,275,22.4,311,67.8,208,i-56367118,public,0,/world-university-rankings/university-cincinnati-uptown,672,United States,University of Cincinnati – Uptown,"Mathematics & Statistics,Architecture,Business & Management,Medicine & Dentistry,General Engineering,Law,Geography,Psychology,Art, Performing Arts & Design,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Languages, Literature & Linguistics,Archaeology,Education,Agriculture & Forestry,Other Health,Economics & Econometrics,Electrical & Electronic Engineering,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,Computer Science",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Bologna,-,304,31.0,248,43.1,286,34.9,282,23.2,299,64.5,229,i-44501351,master_account,11,/world-university-rankings/university-bologna,692,Italy,University of Bologna,"Sport Science,Veterinary Science,Communication & Media Studies,Chemical Engineering,Other Health,History, Philosophy & Theology,Mathematics & Statistics,Business & Management,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Civil Engineering,Languages, Literature & Linguistics,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Sociology,Biological Sciences,Archaeology,Law,Art, Performing Arts & Design,Accounting & Finance,Education,Electrical & Electronic Engineering,Physics & Astronomy,Chemistry,General Engineering,Psychology,Architecture,Agriculture & Forestry,Geography",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Stellenbosch University,-,283,30.0,266,47.8,256,94.7,30,31.2,211,45.6,366,i-25669912,master_account,0,/world-university-rankings/stellenbosch-university,732,South Africa,Stellenbosch University SU South Africa,"Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Chemistry,Other Health,Mathematics & Statistics,Education,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Archaeology,Biological Sciences,General Engineering,Computer Science,Physics & Astronomy,Psychology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Medicine & Dentistry,Sport Science,Geography,Architecture,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Sociology,Business & Management",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Tilburg University,-,289,33.0,214,62.2,148,55.1,118,45.1,108,34.9,393,i-23564953,master_account,0,/world-university-rankings/tilburg-university,734,Netherlands,Tilburg University,"Sociology,Other Health,History, Philosophy & Theology,Communication & Media Studies,Education,Law,Psychology,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Computer Science,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Montpellier University,-,252,23.7,347,56.6,188,33.6,306,22.5,306,67.4,213,i-46503751,master_account,0,/world-university-rankings/montpellier-university,755,France,Montpellier University,"Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Law,Other Health,Mechanical & Aerospace Engineering,Veterinary Science,General Engineering,Business & Management,Economics & Econometrics,Computer Science,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Physics & Astronomy,Medicine & Dentistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemistry,Education,Sport Science",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Victoria University of Wellington,-,386,21.6,360,84.2,41,49.7,145,28.5,240,53.8,319,i-06549291,master_account,0,/world-university-rankings/victoria-university-wellington,736,New Zealand,Victoria University of Wellington,"History, Philosophy & Theology,Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Psychology,Communication & Media Studies,Architecture,Mathematics & Statistics,Accounting & Finance,Other Health,Geography,Computer Science,Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Physics & Astronomy,Education",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Georgia (USA),-,320,39.7,145,35.3,337,31.1,346,28.9,236,46.6,363,i-14747593,public,0,/world-university-rankings/university-georgia-usa,675,United States,University of Georgia (USA),"Art, Performing Arts & Design,Computer Science,Sport Science,Education,Medicine & Dentistry,Veterinary Science,Geography,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemical Engineering,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Law,Mathematics & Statistics,Psychology,General Engineering,Physics & Astronomy,Business & Management,Architecture,Agriculture & Forestry,Sociology,Electrical & Electronic Engineering,Chemistry,Accounting & Finance",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Erlangen-Nuremberg,-,315,28.4,291,49.0,247,46.8,163,15.3,378,68.7,199,i-99063573,master_account,6,/world-university-rankings/university-erlangen-nuremberg,870,Germany,University of Erlangen-Nuremberg,"History, Philosophy & Theology,Archaeology,Mathematics & Statistics,Chemical Engineering,Sociology,Biological Sciences,Physics & Astronomy,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Law,Chemistry,Medicine & Dentistry,Geography,Sport Science,Other Health,Business & Management,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Computer Science,General Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,University of Wollongong,-,384,25.2,334,80.4,60,44.7,178,27.8,249,55.1,312,i-96457173,master_account,0,/world-university-rankings/university-wollongong,740,Australia,University of Wollongong UOW University of Wollongong Australia,"Business & Management,Accounting & Finance,Art, Performing Arts & Design,Archaeology,Sociology,Electrical & Electronic Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Civil Engineering,Sport Science,Psychology,Medicine & Dentistry,Law,Communication & Media Studies,Mathematics & Statistics,Geography,Chemistry,Architecture,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Computer Science,Mechanical & Aerospace Engineering,Agriculture & Forestry,Education,Biological Sciences,Other Health,Physics & Astronomy,Economics & Econometrics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Chalmers University of Technology,-,216,35.7,188,62.5,145,75.8,61,32.8,199,40.8,384,i-72473711,master_account,0,/world-university-rankings/chalmers-university-technology,695,Sweden,Chalmers University of Technology,"Chemistry,Other Health,Chemical Engineering,Economics & Econometrics,Mathematics & Statistics,General Engineering,Business & Management,Civil Engineering,Education,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Architecture,Sport Science,Biological Sciences",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Virginia Polytechnic Institute and State University,-,388,40.1,139,28.9,372,42.6,201,40.0,130,40.7,385,i-30342712,public,11,/world-university-rankings/virginia-polytechnic-institute-and-state-university,737,United States,Virginia Polytechnic Institute and State University virginia tech virginia,"Languages, Literature & Linguistics,Agriculture & Forestry,General Engineering,Mathematics & Statistics,Other Health,Psychology,Accounting & Finance,Architecture,Chemical Engineering,Biological Sciences,Sociology,Sport Science,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Physics & Astronomy,Art, Performing Arts & Design,Medicine & Dentistry,Veterinary Science,Business & Management,Electrical & Electronic Engineering,Civil Engineering,Geography,Archaeology,Education,Communication & Media Studies,Chemistry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Computer Science",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,"Colorado State University, Fort Collins",-,220,27.6,301,30.4,361,38.8,244,31.3,210,59.9,267,i-29201174,public,0,/world-university-rankings/colorado-state-university-fort-collins-0,696,United States,"Colorado State University, Fort Collins","Education,Archaeology,Veterinary Science,Other Health,Geography,Civil Engineering,Computer Science,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Biological Sciences,Art, Performing Arts & Design,Psychology,Agriculture & Forestry,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Physics & Astronomy,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),General Engineering,Sport Science,Business & Management,Mathematics & Statistics",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Tokyo Medical and Dental University (TMDU),-,290,42.7,117,21.8,391,56.9,110,22.9,302,51.1,334,i-93223315,master_account,0,/world-university-rankings/tokyo-medical-and-dental-university-tmdu,762,Japan,Tokyo Medical and Dental University (TMDU),"Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Communication & Media Studies,Agriculture & Forestry,Veterinary Science,Art, Performing Arts & Design,Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering,Biological Sciences,Physics & Astronomy,Accounting & Finance,Economics & Econometrics,Business & Management,Archaeology,Chemistry,Mechanical & Aerospace Engineering,Architecture,Computer Science,Psychology,Sport Science,Law,Mathematics & Statistics,General Engineering,Other Health,Sociology,Languages, Literature & Linguistics,Geography",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,276,276-300,Queensland University of Technology,-,269,29.9,267,69.8,106,71.9,73,36.0,163,42.9,378,i-94432262,master_account,6,/world-university-rankings/queensland-university-technology,758,Australia,Queensland University of Technology qut,"Architecture,Politics & International Studies (incl Development Studies),Business & Management,Education,Computer Science,Accounting & Finance,Languages, Literature & Linguistics,Chemical Engineering,Electrical & Electronic Engineering,Chemistry,General Engineering,Other Health,Art, Performing Arts & Design,Sport Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Communication & Media Studies,Psychology,Civil Engineering,Law,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Geography,Mechanical & Aerospace Engineering",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,301,301-350,Drexel University,-,225,31.8,235,42.2,292,34.6,289,14.3,382,57.5,287,i-39843311,private,0,/world-university-rankings/drexel-university,699,United States,Drexel University,"Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Education,Sociology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Agriculture & Forestry,Architecture,Accounting & Finance,General Engineering,Psychology,Veterinary Science,Physics & Astronomy,Other Health,Computer Science,Geology, Environmental, Earth & Marine Sciences,Sport Science,Chemistry,Law,Electrical & Electronic Engineering,Art, Performing Arts & Design,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:01+00:00,overall,2015,301,301-350,University of Pisa,-,353,22.4,354,36.7,328,37.7,255,18.8,345,69.2,196,i-84278534,master_account,0,/world-university-rankings/university-pisa,795,Italy,University of Pisa,"Art, Performing Arts & Design,Civil Engineering,Sport Science,Law,Languages, Literature & Linguistics,Chemical Engineering,Economics & Econometrics,General Engineering,Veterinary Science,Mathematics & Statistics,Electrical & Electronic Engineering,Physics & Astronomy,Psychology,Other Health,Chemistry,Business & Management,Education,Archaeology,Communication & Media Studies,Computer Science,Accounting & Finance,History, Philosophy & Theology,Sociology,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Agriculture & Forestry,Medicine & Dentistry",False,False,False
