source,retrieved_at,ranking_scope,ranking_year,core_id,country,city,guide,nid,title,score,rank_display,region,stars,recm
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,152,United States,Hanover,,294505,Dartmouth College,66.5,196,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,126,Thailand,Bangkok,,294531,Chulalongkorn University,66.4,=197,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,331,Japan,Fukuoka City,,294103,Kyushu University,66.4,=197,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,430,China (Mainland),Nanjing,,294826,Nanjing University,66.4,=197,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,565,South Korea,Seoul,,297290,Sogang University,66.4,=197,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1475,Portugal,Lisbon ,,296493,University of Lisbon,66.4,=197,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,660,New Zealand,Hamilton ,,297201,University of Waikato,66.4,=197,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,368,United Kingdom,Loughborough,,294009,Loughborough University,66.2,=203,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,674,Canada,London,,297187,Western University,66.2,=203,North America,6,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,393,United States,College Park,,294867,"University of Maryland, College Park",66.1,=205,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,692,China (Mainland),Hangzhou,,297123,Zhejiang University,66.1,=205,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,402,United States,East Lansing,,294858,Michigan State University,66,=207,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,481,France,Paris,,297573,Sciences Po,66,=207,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,445,Spain,Pamplona,,294793,University of Navarra,66,=207,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,544,Spain,Salamanca,,297474,University of Salamanca,66,=207,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,266,Japan,Sapporo,,294258,Hokkaido University,65.9,211,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,893,Hong Kong SAR,Hong Kong,,296813,Hong Kong Baptist University,65.8,=212,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,329,South Korea,,,294106,Kyung Hee University,65.8,=212,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,300,Poland,Krakow,,294196,Jagiellonian University,65.7,=214,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,91,United States,Santa Barbara,,294565,"University of California, Santa Barbara (UCSB)",65.7,=214,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,324,South Korea,Daejeon,,294124,KAIST - Korea Advanced Institute of Science & Technology,65.5,=216,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,323,Germany,Konstanz,,294127,Universität Konstanz,65.5,=216,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,55,Switzerland,Bern,,294601,University of Bern,65.5,=216,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,679,South Africa,Johannesburg,,297182,University of Witwatersrand,65.5,=216,Africa,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,333,Australia,Melbourne,,294098,La Trobe University,65.4,=220,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,2152,Russia,Moscow,,295115,HSE University,65.4,=220,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,499,Italy,Pisa,,297565,University of Pisa,65.4,=220,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,421,Germany,Münster,,294839,Westfälische Wilhelms-Universität Münster,65.4,=220,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,408,United States,Minneapolis,,294852,University of Minnesota Twin Cities,65.3,224,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,94,United States,Pasadena,,294562,California Institute of Technology (Caltech),65.2,=225,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,15002,Italy,Rome,,296979,Università degli studi Roma Tre,65.2,=225,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,680,Australia,Wollongong,,297181,University of Wollongong,65.2,=225,Oceania,6,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,139,Canada,Montreal,,294518,Concordia University,65.1,=228,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,223,United States,Ashburn,,294358,George Washington University,65.1,=228,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,302,India,New Delhi,,294191,Jawaharlal Nehru University,65.1,=228,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,4,Germany,Aachen,,294649,RWTH Aachen University,65.1,=228,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,611,Japan,Sendai City,,297250,Tohoku University,65.1,=228,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,208,Italy,Florence,,294412,University of Florence,65.1,=228,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,452,Netherlands,Nijmegen,,294777,Radboud University,65,=234,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,46,Switzerland,Basel,,294610,University of Basel,65,=234,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,336,Switzerland,Lausanne,,294085,University of Lausanne,65,=234,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,524,United States,Houston,,297437,Rice University,64.9,=237,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,235,Spain,Granada,,294309,University of Granada,64.9,=237,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,732,Malaysia,Shah Alam,,297097,Universiti Teknologi MARA - UiTM,64.8,239,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,460,Portugal,Lisbon,,294754,Universidade Nova de Lisboa,64.7,240,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,617,China (Mainland),Shanghai,,297244,Tongji University,64.6,=241,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,21,Belgium,Antwerp,,294634,University of Antwerp,64.6,=241,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,85,United States,Davis,,294571,"University of California, Davis",64.6,=241,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,86,United States,Irvine,,294570,"University of California, Irvine",64.6,=241,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,92,United States,Santa Cruz,,294564,"University of California, Santa Cruz",64.5,245,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1027,Japan,Tokyo,,296775,Sophia University,64.4,=246,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,644,Estonia,Tartu,,297217,University of Tartu,64.4,=246,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,25,United States,Phoenix,,294631,Arizona State University,64.2,=248,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,513,Canada,Kingston,,297462,Queen's University at Kingston,64.2,=248,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,47,United Kingdom,Bath,,294609,University of Bath,64.2,=248,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,82,Canada,Calgary,,294574,University of Calgary,64.2,=248,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,512,Canada,Québec,,297463,Université du Québec,64.1,=252,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,156,India,New Delhi,,294501,University of Delhi,64.1,=252,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,339,United Kingdom,Leicester,,294075,University of Leicester,64.1,=252,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,723,United States,Newton,,297105,Boston College,64,=255,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,181,South Korea,Seoul,,294477,Ewha Womans University,64,=255,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,290,Indonesia,Depok,,294233,Universitas Indonesia,63.9,257,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,142,Ireland,Cork,,294515,University College Cork,63.8,=258,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,26,United States,Tucson,,294630,The University of Arizona,63.8,=258,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,233,Sweden,Gothenburg,,294314,University of Gothenburg,63.7,=260,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,449,Australia,Callaghan,,294784,"The University of Newcastle, Australia (UON)",63.7,=260,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,566,Australia,Magill,,297289,University of South Australia,63.7,=260,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,397,Canada,Hamilton,,294863,McMaster University,63.6,263,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,341,Germany,Leipzig,,294065,Universität Leipzig,63.5,=264,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,506,South Africa,Pretoria,,297493,University of Pretoria,63.5,=264,Africa,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,498,Philippines,Quezon City,,297566,University of the Philippines,63.4,266,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,190,Netherlands,Rotterdam,,294457,Erasmus University Rotterdam,63.3,=267,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,62,Germany,Bonn,,294594,Rheinische Friedrich-Wilhelms-Universität Bonn,63.3,=267,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,24,Greece,Thessaloniki,,294652,Aristotle University of Thessaloniki,63.2,=269,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,427,Japan,Nagoya,,294832,Nagoya University,63.2,=269,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,510,United States,West Lafayette,,297485,Purdue University,63.2,=269,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,185,United States,Atlanta,,294471,Emory University,63.1,=272,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,574,South Africa,Stellenbosch,,297281,Stellenbosch University,63.1,=272,Africa,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,578,France,Strasbourg,,297277,Université de Strasbourg,63.1,=272,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,387,Malaysia,Skudai,,294873,Universiti Teknologi Malaysia,63.1,=272,Asia,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,265,Japan,Kunitachi City,,294259,Hitotsubashi University,63,=276,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,434,Taiwan,Taoyuan City,,294816,National Central University,63,=276,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,647,Spain,València,,297214,Universitat de Valencia,63,=276,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,200,United Kingdom,Colchester,,294434,"Essex, University of",63,=276,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,53,Norway,Bergen,,294603,University of Bergen,62.9,280,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,150,Australia,Perth,,294507,Curtin University,62.8,=281,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,313,Russia,Kazan,,294158,Kazan (Volga region) Federal University,62.8,=281,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1511,Spain,Alcalá de Henares,,296405,Universidad de Alcalá,62.8,=281,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,75,Belgium,Brussels,,294581,Universite libre de Bruxelles,62.7,=284,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,489,France,Paris,,297532,Université Paris-Nanterre,62.7,=284,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,649,United States,Nashville,,297212,Vanderbilt University,62.7,=284,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,236,Austria,Graz,,294307,Karl-Franzens-Universitaet Graz,62.4,=287,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,74,Belgium,Brussels,,294582,Vrije Universiteit Brussel (VUB),62.4,=287,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,36,Egypt,Cairo,,294620,The American University in Cairo,62.3,=289,Africa,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,894,Hong Kong SAR,Hong Kong,,296993,"Lingnan University, Hong Kong",62.3,=289,Asia,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,526,Brazil,Rio de Janeiro,,297502,Pontifícia Universidade Católica do Rio de Janeiro,62.3,=289,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,616,Russia,Tomsk,,297245,Tomsk State University,62.3,=289,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,651,Canada,Victoria,,297210,University of Victoria (UVic),62.2,=293,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,668,United States,St. Louis,,297193,Washington University in St. Louis,62.2,=293,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,382,Germany,Mainz,,294878,Johannes Gutenberg Universität Mainz,62.1,=295,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,108,Peru,Lima,,294548,Pontificia Universidad Católica del Perú,62.1,=295,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,760,Portugal,Porto,,297070,University of Porto,62.1,=295,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,225,United States,Atlanta,,294349,Georgia Institute of Technology,61.9,=298,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,103,Spain,Barcelona,,294553,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),61.9,=298,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,212,United States,Gainesville,,294394,University of Florida,61.9,=298,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,2146,Kazakhstan,Almaty,,295109,Al-Farabi Kazakh National University,61.8,=301,Asia,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,17,United States,Washington D.C.,,294637,American University,61.8,=301,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,554,Spain,Seville,,297392,Universidad de Sevilla,61.8,=301,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,464,Denmark,Odense,,294743,University of Southern Denmark (SDU),61.8,=301,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1735,Colombia,Bogotá,,296872,Pontificia Universidad Javeriana,61.7,=305,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,888,China (Mainland),Guangzhou,,296998,Sun Yat-sen University,61.7,=305,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,462,Russia,Novosibirsk ,,294749,Novosibirsk State University,61.6,=307,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,547,Spain,Santiago de Compostela,,297434,Universidade de Santiago de Compostela,61.6,=307,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,132,Portugal,Coimbra,,294525,University of Coimbra,61.6,=307,Europe,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,137,United States,Boulder,,294520,University of Colorado Boulder,61.5,310,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,548,Chile,Santiago,,297429,Universidad de Santiago de Chile (USACH),61.4,=311,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,632,Italy,Turin,,297229,University of Turin,61.4,=311,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,637,United Kingdom,Norwich,,297224,University of East Anglia (UEA),61.4,=311,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,613,Japan,Tokyo,,297248,Tokyo Institute of Technology (Tokyo Tech),61.3,314,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,395,New Zealand,Palmerston North,,294865,Massey University,61.2,=315,Oceania,6,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,623,Italy,Trento,,297238,University of Trento,61.2,=315,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,295,United States,Iowa City,,294215,University of Iowa,61.1,=317,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,889,China (Mainland),Wuhan,,296996,Wuhan University,61.1,=317,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,182,Netherlands,Eindhoven,,294476,Eindhoven University of Technology,61,=319,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,812,United States,Syracuse,,297591,Syracuse University,61,=319,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,30,Philippines,Quezon City,,294626,Ateneo de Manila University,60.9,=321,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,366,Hungary,Budapest,,294013,Eötvös Loránd University,60.9,=321,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,151,Canada,Halifax,,294506,Dalhousie University,60.8,=323,North America,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,432,Italy,Naples,,294819,University of Naples - Federico II,60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1734,Colombia,Medellin,,296871,Universidad de Antioquia,60.7,325,Latin America,3,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,377,Netherlands,Maastricht,,293985,Maastricht University,60.6,=326,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,533,Italy,Rome,,297487,"University of Rome ""Tor Vergata""",60.6,=326,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,140,United States,Storrs,,294517,University of Connecticut,60.6,=326,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,57,Germany,Bielefeld,,294599,Bielefeld University,60.5,=329,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,475,Canada,Ottawa,,297610,University of Ottawa,60.5,=329,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,848,Australia,Milperra,,297041,Western Sydney University,60.5,=329,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1135,New Zealand,Auckland,,297138,Auckland University of Technology (AUT),60.3,=332,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,220,Ireland,Galway,,294364,National University of Ireland Galway,60.3,=332,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1509,Spain,Madrid,,296463,Universidad Carlos III de Madrid (UC3M),60.3,=332,Europe,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,1727,Brazil,Belo Horizonte,,296865,Universidade Federal de Minas Gerais,60.3,=332,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,670,Canada,Waterloo,,297191,University of Waterloo,60.3,=332,North America,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,207,Australia,Adelaide,,294415,Flinders University,60.2,=337,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,437,Taiwan,Hsinchu City,,294810,National Chiao Tung University,60.2,=337,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,439,Taiwan,Kaohsiung City,,294807,National Sun Yat-sen University,60.2,=337,Asia,,0--
qs,2026-07-19T10:44:57+00:00,arts-humanities,2018,593,Australia,Hobart,,297268,University of Tasmania,60.2,=337,Oceania,,0--
